"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-07-11","15:00:00",6264.75,"606 Jul 16 6215 P STO 13.00 | 606 Jul 16 6330 C STO 5.80 | 606 Jul 18 6215 P BTO 19.40 | 606 Jul 18 6330 C BTO 12.30",-1295,6248.91,"2025-07-16","10:50:00",-1365,"Below Short/Long Ratio",37572,4.787644787644788,606,7894174,784770,"",2424,2424,0.593,0.096,16.03,17.05,-24.78,9.07,26.25,-1.93
"2025-06-20","15:00:00",5959.36,"461 Jun 25 5880 P STO 17.70 | 461 Jun 25 6045 C STO 8.20 | 461 Jun 27 5880 P BTO 27.05 | 461 Jun 27 6045 C BTO 16.55",-1775,6091.71,"2025-06-25","15:45:00",-1065,"Exited at Specified Time",-330998,-40.45070422535211,461,7856602,818275,"",1844,1844,0.594,0.814,20.72,16.92,18.8,-40.31,11.27,-52.11
"2025-06-06","15:00:00",6006.86,"608 Jun 11 5945 P STO 14.80 | 608 Jun 11 6085 C STO 7.00 | 608 Jun 13 5945 P BTO 21.50 | 608 Jun 13 6085 C BTO 13.65",-1340,6033.43,"2025-06-11","09:47:00",-1400,"Below Short/Long Ratio",31616,3.880597014925373,608,8187600,814720,"",2432,2432,0.62,0.099,16.85,16.76,47.76,19.8,14.18,-7.09
"2025-05-30","15:00:00",5898.1,"380 Jun 4 5825 P STO 16.80 | 380 Jun 4 5985 C STO 8.50 | 380 Jun 6 5825 P BTO 27.75 | 380 Jun 6 5985 C BTO 18.00",-2050,5980.11,"2025-06-04","14:51:00",-3010,"Below Short/Long Ratio",361760,46.43902439024391,380,8155984,779000,"",1520,1520,0.553,0.089,19.05,17.61,-8.5,-5.57,50.49,-5.37
"2025-05-16","15:00:00",5949.86,"477 May 21 5890 P STO 13.80 | 477 May 21 6020 C STO 6.85 | 477 May 23 5890 P BTO 22.00 | 477 May 23 6020 C BTO 14.70",-1610,5930.75,"2025-05-21","11:21:00",-1825,"Below Short/Long Ratio",98739,12.857142857142856,477,7794224,767970,"",1908,1908,0.563,0.099,17.35,18.25,12.16,20.77,30.43,-7.14
"2025-05-09","15:00:00",5664.23,"507 May 14 5575 P STO 20.70 | 507 May 14 5780 C STO 11.30 | 507 May 16 5575 P BTO 30.40 | 507 May 16 5780 C BTO 17.70",-1615,5883.72,"2025-05-14","15:45:00",-625,"Exited at Specified Time",-505986,-61.795665634674926,507,7695485,818805,"",2028,2028,0.665,0.943,21.98,18.61,15.71,-15.42,4.33,-80.5
"2025-05-02","15:00:00",5688.14,"389 May 7 5605 P STO 19.70 | 389 May 7 5790 C STO 8.30 | 389 May 9 5605 P BTO 30.75 | 389 May 9 5790 C BTO 17.25",-2005,5623.4,"2025-05-07","15:42:00",-3030,"Below Short/Long Ratio",395613,50.723192019950126,389,8201471,779945,"",1556,1556,0.583,0.056,22.59,23.84,41.74,42.26,66.33,-14.21
"2025-04-25","15:00:00",5516.32,"283 Apr 30 5420 P STO 23.05 | 283 Apr 30 5630 C STO 10.40 | 283 May 2 5420 P BTO 37.50 | 283 May 2 5630 C BTO 22.95",-2705,5498.57,"2025-04-30","11:08:00",-3230,"Below Short/Long Ratio",146311,19.11275415896488,283,7805858,765515,"",1132,1132,0.553,0.099,25.13,25.85,4.96,26.59,34.01,-3.88
"2025-04-04","15:00:00",5095.94,"211 Apr 9 4875 P STO 56.95 | 211 Apr 9 5350 C STO 24.55 | 211 Apr 11 4875 P BTO 75.80 | 211 Apr 11 5350 C BTO 38.70",-3305,5038.86,"2025-04-09","12:57:00",-6440,"Below Short/Long Ratio",659797,94.6142208774584,211,7659547,697355,"",844,844,0.712,0.099,44,48.76,-104.38,-196.2,126.63,-32.22
"2025-03-28","15:00:00",5584.01,"283 Apr 2 5490 P STO 21.90 | 283 Apr 2 5705 C STO 11.90 | 283 Apr 4 5490 P BTO 34.70 | 283 Apr 4 5705 C BTO 22.45",-2340,5612.39,"2025-04-01","15:32:00",-3650,"Below Short/Long Ratio",368466,55.64102564102564,283,6999750,662220,"",1132,1132,0.591,0.098,21.41,22.19,-14.11,-95.19,59.83,-2.99
"2025-03-21","15:00:00",5647.93,"311 Mar 26 5580 P STO 17.00 | 311 Mar 26 5735 C STO 8.15 | 311 Mar 28 5580 P BTO 27.90 | 311 Mar 28 5735 C BTO 17.70",-2050,5712.29,"2025-03-26","13:26:00",-2830,"Below Short/Long Ratio",240092,37.65853658536585,311,6631284,637550,"",1244,1244,0.552,0.099,19.52,18.68,-32.16,17.2,39.02,-28.54
"2025-03-14","15:00:00",5624.53,"302 Mar 19 5535 P STO 21.40 | 302 Mar 19 5735 C STO 11.30 | 302 Mar 21 5535 P BTO 32.45 | 302 Mar 21 5735 C BTO 21.40",-2120,5643.87,"2025-03-19","10:47:00",-2085,"Below Short/Long Ratio",-12986,-2.0283018867924527,302,6391192,640240,"",1208,1208,0.607,0.099,21.89,20.86,42.33,60.68,17.22,-2.12
"2025-03-07","15:00:00",5761.86,"318 Mar 12 5655 P STO 25.10 | 318 Mar 12 5895 C STO 13.05 | 318 Mar 14 5655 P BTO 35.95 | 318 Mar 14 5895 C BTO 22.00",-1985,5601.44,"2025-03-12","15:45:00",-2250,"Exited at Specified Time",81726,12.947103274559193,318,6404178,631230,"",1272,1272,0.658,0.704,23.84,24.29,-12.51,35.85,57.43,-35.77
"2025-02-28","15:00:00",5893.18,"258 Mar 5 5810 P STO 19.65 | 258 Mar 5 5990 C STO 10.00 | 258 Mar 7 5810 P BTO 31.55 | 258 Mar 7 5990 C BTO 21.30",-2325,5853.67,"2025-03-05","14:16:00",-3535,"Below Short/Long Ratio",310116,51.69892473118279,258,6322452,599850,"",1032,1032,0.561,0.093,20.71,21.7,-4.83,36.44,69.89,-30.54
"2025-02-21","15:00:00",6014.58,"302 Feb 26 5945 P STO 16.05 | 302 Feb 26 6095 C STO 7.00 | 302 Feb 28 5945 P BTO 25.95 | 302 Feb 28 6095 C BTO 16.40",-1935,5993.4,"2025-02-26","10:04:00",-2485,"Below Short/Long Ratio",163684,28.010335917312663,302,6012336,584370,"",1208,1208,0.544,0.095,18.63,18.59,-3.42,-99.52,37.98,0
"2025-02-07","15:00:00",6030.44,"520 Feb 12 5960 P STO 16.35 | 520 Feb 12 6110 C STO 8.00 | 520 Feb 14 5960 P BTO 22.15 | 520 Feb 14 6110 C BTO 13.45",-1130,6027.93,"2025-02-12","10:19:00",-1075,"Below Short/Long Ratio",-32760,-5.575221238938053,520,5848652,587600,"",2080,2080,0.684,0.092,16.19,16.43,-0.44,-52.69,18.14,-4.42
"2025-01-31","15:00:00",6056.75,"315 Feb 5 5990 P STO 15.20 | 315 Feb 5 6135 C STO 7.80 | 315 Feb 7 5990 P BTO 24.65 | 315 Feb 7 6135 C BTO 17.00",-1870,6028.36,"2025-02-05","11:07:00",-1840,"Below Short/Long Ratio",-11970,-2.0320855614973263,315,5881412,589050,"",1260,1260,0.552,0.096,16.31,16.65,25.62,-40.04,10.7,-40.37
"2025-01-24","15:00:00",6094.1,"272 Jan 29 6050 P STO 11.20 | 272 Jan 29 6155 C STO 5.30 | 272 Jan 31 6050 P BTO 21.60 | 272 Jan 31 6155 C BTO 15.70",-2085,6040.62,"2025-01-29","15:45:00",-2895,"Exited at Specified Time",218144,38.4652278177458,272,5893382,567120,"",1088,1088,0.442,0.287,14.88,16.55,2.72,-27.33,44.12,-50.12
"2025-01-10","15:00:00",5842.8,"362 Jan 15 5770 P STO 17.10 | 362 Jan 15 5935 C STO 9.10 | 362 Jan 17 5770 P BTO 25.30 | 362 Jan 17 5935 C BTO 15.85",-1500,5954.9,"2025-01-15","15:45:00",-2145,"Exited at Specified Time",230594,42.46666666666667,362,5675238,543000,"",1448,1448,0.637,0.486,18.75,16.06,-27.9,-47.55,60.67,-12.67
"2024-12-13","15:00:00",6050.24,"416 Dec 18 6010 P STO 9.80 | 416 Dec 18 6105 C STO 4.85 | 416 Dec 20 6010 P BTO 15.85 | 416 Dec 20 6105 C BTO 11.30",-1255,6064.75,"2024-12-18","11:50:00",-1785,"Below Short/Long Ratio",217152,41.59362549800797,416,5444644,522080,"",1664,1664,0.54,0.098,13.69,15.21,16.92,-17.93,45.02,-2.39
"2024-12-06","15:00:00",6083.21,"476 Dec 11 6050 P STO 8.50 | 476 Dec 11 6130 C STO 3.90 | 476 Dec 13 6050 P BTO 14.00 | 476 Dec 13 6130 C BTO 9.70",-1135,6078.5,"2024-12-11","10:46:00",-755,"Below Short/Long Ratio",-184688,-34.18502202643172,476,5227492,540260,"",1904,1904,0.523,0.095,13.03,13.63,6.27,1.83,3.96,-38.33
"2024-11-15","15:00:00",5863.31,"230 Nov 20 5810 P STO 12.65 | 230 Nov 20 5930 C STO 6.80 | 230 Nov 22 5810 P BTO 24.35 | 230 Nov 22 5930 C BTO 18.45",-2340,5896.29,"2024-11-20","09:50:00",-2435,"Below Short/Long Ratio",20010,3.717948717948718,230,5412180,538200,"",920,920,0.454,0.098,16.75,17.13,-36.38,-49.48,10.26,-0.43
"2024-11-08","15:00:00",6005.75,"405 Nov 13 5960 P STO 10.65 | 405 Nov 13 6065 C STO 5.30 | 405 Nov 15 5960 P BTO 17.25 | 405 Nov 15 6065 C BTO 12.30",-1365,5990.74,"2024-11-13","11:16:00",-1025,"Below Short/Long Ratio",-140940,-25.494505494505493,405,5392170,552825,"",1620,1620,0.54,0.096,15.14,14.14,3.66,28.99,9.52,-24.54
"2024-10-25","15:00:00",5820.39,"207 Oct 30 5770 P STO 13.00 | 207 Oct 30 5880 C STO 5.70 | 207 Nov 1 5770 P BTO 25.60 | 207 Nov 1 5880 C BTO 19.40",-2635,5830.69,"2024-10-30","09:32:00",-2980,"Below Short/Long Ratio",69759,12.789373814041745,207,5533110,545445,"",828,828,0.416,0.043,19.52,19.82,16.89,-6.36,20.3,-2.28
"2024-10-18","15:00:00",5867.48,"415 Oct 23 5830 P STO 9.25 | 415 Oct 23 5915 C STO 5.00 | 415 Oct 25 5830 P BTO 15.70 | 415 Oct 25 5915 C BTO 12.20",-1370,5797.73,"2024-10-23","15:45:00",-840,"Exited at Specified Time",-223270,-39.270072992700726,415,5463351,568550,"",1660,1660,0.511,0.791,18.12,19.36,17.96,8.05,6.93,-79.2
"2024-10-11","15:00:00",5816.22,"385 Oct 16 5770 P STO 11.40 | 385 Oct 16 5870 C STO 5.35 | 385 Oct 18 5770 P BTO 18.80 | 385 Oct 18 5870 C BTO 12.65",-1475,5814.9,"2024-10-16","10:04:00",-1475,"Below Short/Long Ratio",-3080,-0.5423728813559322,385,5686621,567875,"",1540,1540,0.533,0.089,20.19,20.73,-4.96,41.13,27.12,-2.03
"2024-10-04","15:00:00",5734.74,"288 Oct 9 5680 P STO 14.40 | 288 Oct 9 5805 C STO 5.90 | 288 Oct 11 5680 P BTO 24.45 | 288 Oct 11 5805 C BTO 15.30",-1950,5746.03,"2024-10-08","15:13:00",-2180,"Below Short/Long Ratio",63936,11.384615384615385,288,5689701,561600,"",1152,1152,0.511,0.097,18.86,21.35,37.54,-2.74,26.92,-0.51
"2024-09-27","15:00:00",5743.82,"236 Oct 2 5700 P STO 12.05 | 236 Oct 2 5805 C STO 5.40 | 236 Oct 4 5700 P BTO 23.75 | 236 Oct 4 5805 C BTO 16.65",-2300,5711.62,"2024-10-02","13:59:00",-3075,"Below Short/Long Ratio",181012,33.34782608695652,236,5625765,542800,"",944,944,0.432,0.099,16.03,18.79,9.99,-11.54,35,-7.61
"2024-09-20","15:00:00",5697.74,"417 Sep 25 5655 P STO 11.30 | 417 Sep 25 5755 C STO 5.50 | 417 Sep 27 5655 P BTO 18.20 | 417 Sep 27 5755 C BTO 11.60",-1305,5733.31,"2024-09-25","10:46:00",-1315,"Below Short/Long Ratio",834,0.15325670498084293,417,5444753,544185,"",1668,1668,0.564,0.099,16.38,15.24,-4,-11.9,13.41,-6.51
"2024-09-13","15:00:00",5620.75,"383 Sep 18 5555 P STO 15.05 | 383 Sep 18 5695 C STO 7.30 | 383 Sep 20 5555 P BTO 21.40 | 383 Sep 20 5695 C BTO 14.10",-1320,5652.87,"2024-09-18","14:59:00",-2330,"Below Short/Long Ratio",383766,75.9090909090909,383,5443919,505560,"",1532,1532,0.63,0.086,16.59,17.7,7.58,17.41,86.36,-1.14
"2024-09-06","15:00:00",5412.27,"299 Sep 11 5335 P STO 18.25 | 299 Sep 11 5515 C STO 9.25 | 299 Sep 13 5335 P BTO 28.60 | 299 Sep 13 5515 C BTO 15.95",-1710,5446.76,"2024-09-11","10:08:00",-1515,"Below Short/Long Ratio",-60697,-11.871345029239766,299,5060153,511290,"",1196,1196,0.617,0.095,22.25,19.92,3.92,-95.06,18.13,-14.04
"2024-08-23","15:00:00",5618.54,"227 Aug 28 5580 P STO 10.90 | 227 Aug 28 5675 C STO 4.90 | 227 Aug 30 5580 P BTO 21.80 | 227 Aug 30 5675 C BTO 16.20",-2225,5624.73,"2024-08-27","13:22:00",-2455,"Below Short/Long Ratio",50394,9.97752808988764,227,5120850,505075,"",908,908,0.416,0.099,16.09,15.58,31.85,16.05,17.75,-1.35
"2024-08-16","15:00:00",5558.62,"279 Aug 21 5515 P STO 10.25 | 279 Aug 21 5610 C STO 5.45 | 279 Aug 23 5515 P BTO 18.15 | 279 Aug 23 5610 C BTO 14.30",-1680,5605.43,"2024-08-21","15:23:00",-3055,"Below Short/Long Ratio",381393,81.36904761904762,279,5070456,468720,"",1116,1116,0.484,0.088,14.66,16.61,-12.72,28.12,83.63,-1.19
"2024-08-09","15:00:00",5338.35,"281 Aug 14 5260 P STO 19.50 | 281 Aug 14 5430 C STO 9.45 | 281 Aug 16 5260 P BTO 28.65 | 281 Aug 16 5430 C BTO 16.40",-1615,5448.31,"2024-08-14","15:45:00",-2135,"Exited at Specified Time",143872,31.702786377708982,281,4689063,453815,"",1124,1124,0.643,0.469,20.98,16.38,-4.65,23.69,48.61,-1.55
"2024-08-02","15:00:00",5325.18,"261 Aug 7 5230 P STO 22.65 | 261 Aug 7 5450 C STO 12.40 | 261 Aug 9 5230 P BTO 32.95 | 261 Aug 9 5450 C BTO 19.55",-1750,5320.4,"2024-08-07","10:46:00",-1640,"Below Short/Long Ratio",-30798,-6.742857142857144,261,4545191,456750,"",1044,1044,0.668,0.089,25.48,22.65,-70.05,-51.45,28.29,-52.29
"2024-07-26","15:00:00",5453.14,"240 Jul 31 5385 P STO 16.35 | 240 Jul 31 5545 C STO 8.15 | 240 Aug 2 5385 P BTO 25.60 | 240 Aug 2 5545 C BTO 16.90",-1805,5524.67,"2024-07-31","15:20:00",-2815,"Below Short/Long Ratio",240480,55.51246537396122,240,4575989,433200,"",960,960,0.576,0.098,16.99,16.25,34.45,19.47,60.94,-6.93
"2024-07-19","15:00:00",5508.57,"331 Jul 24 5460 P STO 13.20 | 331 Jul 24 5580 C STO 6.80 | 331 Jul 26 5460 P BTO 19.60 | 331 Jul 26 5580 C BTO 12.85",-1250,5438,"2024-07-24","15:45:00",-1845,"Exited at Specified Time",194297,46.96,331,4335509,413750,"",1324,1324,0.616,0.547,16.68,17.94,-1.22,-34.8,65.6,-7.2
"2024-07-12","15:00:00",5651.5,"406 Jul 17 5620 P STO 8.10 | 406 Jul 17 5700 C STO 4.40 | 406 Jul 19 5620 P BTO 12.70 | 406 Jul 19 5700 C BTO 10.00",-1025,5590.66,"2024-07-17","15:45:00",-980,"Exited at Specified Time",-21518,-5.170731707317073,406,4141212,416150,"",1624,1624,0.551,0.746,12.26,14.53,6.22,60.74,42.44,-27.32
"2024-07-05","15:00:00",5563.82,"246 Jul 10 5535 P STO 7.90 | 246 Jul 10 5605 C STO 3.80 | 246 Jul 12 5535 P BTO 15.70 | 246 Jul 12 5605 C BTO 12.65",-1670,5575.7,"2024-07-09","15:56:00",-1870,"Below Short/Long Ratio",47232,11.497005988023952,246,4162730,410820,"",984,984,0.413,0.094,12.46,12.51,0.89,25.91,16.47,-0.9
