"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-08-15","11:00:00",6451.87,"153 Aug 21 6390 P STO 13.50 | 153 Aug 21 6525 C STO 5.40 | 153 Aug 22 6390 P BTO 18.70 | 153 Aug 22 6525 C BTO 10.20",-1010,6364.99,"2025-08-21","12:49:00",-1480,"Above Delta",70380,45.54455445544555,153,2281085,154530,"SPX","",1071,459,0.654,0.642,14.83,16.82,8.84,-25.51,70.79,-23.27
"2025-08-08","11:00:00",6377,"252 Aug 14 6305 P STO 16.40 | 252 Aug 14 6470 C STO 6.00 | 252 Aug 15 6305 P BTO 19.75 | 252 Aug 15 6470 C BTO 8.40",-585,6459.13,"2025-08-14","10:16:00",-1005,"Profit Target",103320,70.08547008547008,252,2210705,147420,"SPX","",1764,756,0.796,0.322,15.93,14.85,15.22,21.78,74.36,-5.13
"2025-07-25","11:00:00",6378.37,"149 Jul 31 6315 P STO 15.40 | 149 Jul 31 6465 C STO 5.85 | 149 Aug 1 6315 P BTO 20.75 | 149 Aug 1 6465 C BTO 10.40",-1000,6413.89,"2025-07-31","09:55:00",-780,"Below Short/Long Ratio",-34270,-23,149,2107385,149000,"SPX","",1043,447,0.682,0.097,15.05,15.15,6.66,8.36,14,-27
"2025-07-18","11:00:00",6292.32,"238 Jul 24 6230 P STO 14.10 | 238 Jul 24 6375 C STO 5.05 | 238 Jul 25 6230 P BTO 17.10 | 238 Jul 25 6375 C BTO 7.95",-600,6372.71,"2025-07-24","13:08:00",-1025,"Profit Target",98770,69.16666666666667,238,2141655,142800,"SPX","",1666,714,0.764,0.304,16.47,15.11,15.59,-20.63,73.33,-25
"2025-07-11","11:00:00",6260.12,"251 Jul 17 6195 P STO 15.00 | 251 Jul 17 6350 C STO 5.90 | 251 Jul 18 6195 P BTO 18.20 | 251 Jul 18 6350 C BTO 8.60",-600,6289.74,"2025-07-17","13:28:00",-170,"Below Short/Long Ratio",-110440,-73.33333333333333,251,2042885,150600,"SPX","",1757,753,0.78,0.098,16.43,16.71,-24.78,4.44,40,-71.67
"2025-06-27","11:00:00",6172.33,"140 Jul 3 6110 P STO 14.70 | 140 Jul 3 6260 C STO 6.20 | 140 Jul 7 6110 P BTO 20.60 | 140 Jul 7 6260 C BTO 10.70",-1050,6268.51,"2025-07-03","10:02:00",-1435,"Below Delta",52500,35.714285714285715,140,2153325,147000,"SPX","",980,420,0.668,0.48,16.55,16.33,9.68,21.63,40.48,-15.24
"2025-06-06","11:00:00",6002.54,"218 Jun 12 5930 P STO 17.15 | 218 Jun 12 6100 C STO 7.00 | 218 Jun 13 5930 P BTO 20.80 | 218 Jun 13 6100 C BTO 10.20",-695,6038.39,"2025-06-12","12:29:00",-395,"Below Short/Long Ratio",-67580,-44.60431654676259,218,2100825,151510,"SPX","",1526,654,0.779,0.099,17.18,17.94,47.76,15.48,10.79,-47.48
"2025-05-30","11:00:00",5897.93,"125 Jun 5 5815 P STO 19.10 | 125 Jun 5 6010 C STO 7.40 | 125 Jun 6 5815 P BTO 25.80 | 125 Jun 6 6010 C BTO 12.60",-1200,5982.53,"2025-06-05","12:18:00",-1370,"Below Short/Long Ratio",20000,13.333333333333334,125,2168405,150000,"SPX","",875,375,0.69,0.092,19.25,17.31,-8.5,-5.74,45,-14.17
"2025-05-16","11:00:00",5918.96,"212 May 22 5845 P STO 17.45 | 212 May 22 6020 C STO 6.80 | 212 May 23 5845 P BTO 21.10 | 212 May 23 6020 C BTO 9.80",-675,5861.56,"2025-05-22","10:10:00",-1150,"Profit Target",98580,68.88888888888889,212,2148405,143100,"SPX","",1484,636,0.785,0.478,17.64,20.27,12.16,-10.13,72.59,-3.7
"2025-01-24","11:00:00",6112.66,"162 Jan 30 6055 P STO 14.45 | 162 Jan 30 6195 C STO 5.50 | 162 Jan 31 6055 P BTO 18.75 | 162 Jan 31 6195 C BTO 9.65",-855,6072.02,"2025-01-30","14:16:00",-1235,"Below Short/Long Ratio",59940,43.27485380116959,162,2049825,138510,"SPX","",1134,486,0.702,0.094,14.77,15.45,2.72,-8.77,54.39,-63.74
"2024-12-06","11:00:00",6096.87,"258 Dec 12 6055 P STO 10.50 | 258 Dec 12 6155 C STO 4.55 | 258 Dec 13 6055 P BTO 12.90 | 258 Dec 13 6155 C BTO 7.25",-520,6058.18,"2024-12-12","15:05:00",-800,"Exited at Specified Time",69660,51.92307692307693,258,1989885,134160,"SPX","",1806,774,0.747,0.185,13.05,13.93,6.27,15.49,56.73,-46.15
"2024-11-08","11:00:00",5994.04,"251 Nov 14 5940 P STO 12.80 | 251 Nov 14 6070 C STO 5.80 | 251 Nov 15 5940 P BTO 15.30 | 251 Nov 15 6070 C BTO 8.45",-525,5962.63,"2024-11-14","14:19:00",-675,"Below Short/Long Ratio",35140,26.666666666666668,251,1920225,131775,"SPX","",1757,753,0.783,0.098,14.79,13.97,3.66,17.28,64.76,-38.1
"2024-10-18","11:00:00",5852.96,"237 Oct 24 5805 P STO 12.65 | 237 Oct 24 5925 C STO 5.00 | 237 Oct 25 5805 P BTO 15.25 | 237 Oct 25 5925 C BTO 7.60",-530,5806.02,"2024-10-24","13:01:00",-905,"Profit Target",86505,68.86792452830188,237,1885085,125610,"SPX","",1659,711,0.772,0.441,18.4,19.43,17.96,-6.47,73.58,-14.15
"2024-10-11","11:00:00",5810.55,"215 Oct 17 5750 P STO 15.50 | 215 Oct 17 5890 C STO 5.60 | 215 Oct 18 5750 P BTO 18.60 | 215 Oct 18 5890 C BTO 8.30",-590,5848.65,"2024-10-17","11:02:00",-530,"Below Short/Long Ratio",-15050,-11.864406779661017,215,1798580,126850,"SPX","",1505,645,0.784,0.099,20.62,19.5,-4.96,35.46,40.68,-12.71
"2024-09-20","11:00:00",5686.6,"244 Sep 26 5630 P STO 14.45 | 244 Sep 26 5765 C STO 5.60 | 244 Sep 27 5630 P BTO 17.25 | 244 Sep 27 5765 C BTO 7.95",-525,5731.56,"2024-09-26","12:58:00",-440,"Below Short/Long Ratio",-23180,-18.095238095238095,244,1813630,128100,"SPX","",1708,732,0.796,0.099,16.13,15.66,-4,-23.04,60.95,-13.33
"2024-08-23","11:00:00",5616.42,"272 Aug 29 5550 P STO 17.15 | 272 Aug 29 5715 C STO 6.40 | 272 Aug 30 5550 P BTO 19.20 | 272 Aug 30 5715 C BTO 8.75",-450,5627.08,"2024-08-23","15:14:00",-780,"Profit Target",87040,71.11111111111111,272,1836810,122400,"SPX","",1904,816,0.843,0.633,16.5,16.07,31.85,13.93,76.67,-16.67
"2024-07-12","11:00:00",5630.86,"271 Jul 18 5590 P STO 10.00 | 271 Jul 18 5695 C STO 5.00 | 271 Jul 19 5590 P BTO 11.80 | 271 Jul 19 5695 C BTO 7.40",-430,5599.52,"2024-07-18","09:32:00",-735,"Profit Target",79945,68.6046511627907,271,1749770,116530,"SPX","",1897,813,0.781,0.544,12.21,14.4,6.22,40.1,74.42,-9.3
"2024-07-05","11:00:00",5543.67,"326 Jul 11 5500 P STO 11.65 | 326 Jul 11 5610 C STO 5.30 | 326 Jul 12 5500 P BTO 13.00 | 326 Jul 12 5610 C BTO 7.30",-345,5628.91,"2024-07-10","15:51:00",-535,"Below Delta",58680,52.17391304347826,326,1669825,112470,"SPX","",2282,978,0.835,0.849,12.31,12.82,0.89,5.76,72.46,-1.45
"2024-06-21","11:00:00",5470.48,"167 Jun 27 5425 P STO 10.80 | 167 Jun 27 5535 C STO 4.80 | 167 Jun 28 5425 P BTO 14.35 | 167 Jun 28 5535 C BTO 8.20",-705,5481.4,"2024-06-27","12:46:00",-240,"Below Short/Long Ratio",-79325,-67.37588652482269,167,1611145,117735,"SPX","",1169,501,0.692,0.089,13.25,12.42,-6.4,3.71,14.18,-65.25
"2024-06-14","11:00:00",5417.68,"213 Jun 20 5375 P STO 9.80 | 213 Jun 20 5475 C STO 4.30 | 213 Jun 21 5375 P BTO 12.20 | 213 Jun 21 5475 C BTO 7.20",-540,5486.13,"2024-06-18","13:23:00",-770,"Below Delta",46860,40.74074074074074,213,1690470,115020,"SPX","",1491,639,0.727,0.731,12.92,12.51,-9.66,-6.4,50.93,-7.41
"2024-06-07","11:00:00",5360.18,"357 Jun 13 5300 P STO 15.35 | 357 Jun 13 5450 C STO 6.35 | 357 Jun 14 5300 P BTO 16.85 | 357 Jun 14 5450 C BTO 7.90",-315,5430.63,"2024-06-12","14:43:00",-425,"VIX9D Move Down",35700,31.746031746031743,357,1643610,112455,"SPX","",2499,1071,0.877,0.709,12.47,12.28,-9.15,16.37,61.9,-12.7
"2024-05-24","11:00:00",5299.4,"237 May 30 5265 P STO 8.60 | 237 May 30 5350 C STO 3.40 | 237 May 31 5265 P BTO 10.90 | 237 May 31 5350 C BTO 5.70",-470,5244.05,"2024-05-30","10:35:00",-530,"Above Delta",11850,10.638297872340425,237,1607910,111390,"SPX","",1659,711,0.723,0.803,12.1,13.97,13.61,17.95,59.57,-17.02
"2024-05-17","11:00:00",5301.44,"333 May 23 5260 P STO 10.30 | 333 May 23 5370 C STO 4.80 | 333 May 24 5260 P BTO 11.90 | 333 May 24 5370 C BTO 6.30",-320,5283.65,"2024-05-23","13:52:00",-545,"Profit Target",71595,67.1875,333,1596060,106560,"SPX","",2331,999,0.83,0.291,12.33,12.65,6,-1.66,75,-40.62
"2024-05-10","11:00:00",5217.67,"294 May 16 5165 P STO 12.90 | 294 May 16 5295 C STO 5.90 | 294 May 17 5165 P BTO 14.70 | 294 May 17 5295 C BTO 7.50",-350,5304.56,"2024-05-15","15:24:00",-535,"Below Delta",51450,50,294,1524465,102900,"SPX","",2058,882,0.847,0.763,12.83,12.52,11.41,-7.82,64.29,-14.29
"2024-03-22","11:00:00",5230.29,"189 Mar 28 5190 P STO 10.60 | 189 Mar 28 5300 C STO 4.80 | 189 Apr 1 5190 P BTO 13.70 | 189 Apr 1 5300 C BTO 7.30",-570,5252.15,"2024-03-28","12:09:00",-200,"Below Short/Long Ratio",-71820,-66.66666666666666,189,1473015,107730,"SPX","",1323,567,0.733,0.085,12.99,12.86,0.95,-12.19,13.16,-64.91
"2024-03-15","11:01:00",5131.81,"290 Mar 21 5070 P STO 14.60 | 290 Mar 21 5230 C STO 6.35 | 290 Mar 22 5070 P BTO 16.75 | 290 Mar 22 5230 C BTO 7.75",-365,5210.71,"2024-03-20","15:02:00",-485,"VIX9D Move Down",31900,30.136986301369863,290,1544835,105850,"SPX","",2030,870,0.855,0.681,14.56,13.17,-27.17,8.5,43.84,-6.85
"2024-03-08","11:00:00",5182.04,"232 Mar 14 5130 P STO 13.75 | 232 Mar 14 5270 C STO 6.30 | 232 Mar 15 5130 P BTO 16.20 | 232 Mar 15 5270 C BTO 8.10",-435,5147.21,"2024-03-14","11:24:00",-740,"Profit Target",68440,67.81609195402298,232,1512935,100920,"SPX","",1624,696,0.825,0.355,14.12,14.45,7.1,17.58,73.56,-31.03
"2024-03-01","11:00:00",5114.71,"165 Mar 7 5070 P STO 10.50 | 165 Mar 7 5185 C STO 5.05 | 165 Mar 8 5070 P BTO 13.80 | 165 Mar 8 5185 C BTO 7.70",-605,5136.98,"2024-03-07","09:32:00",-675,"Below Short/Long Ratio",9900,9.917355371900827,165,1444495,99825,"SPX","",1155,495,0.723,0.086,13.26,14.28,2.24,16.2,50.41,-4.96
"2024-02-23","11:00:00",5096.98,"227 Feb 29 5050 P STO 10.70 | 227 Feb 29 5170 C STO 5.70 | 227 Mar 1 5050 P BTO 13.10 | 227 Mar 1 5170 C BTO 7.70",-450,5085.29,"2024-02-29","13:21:00",-325,"Below Short/Long Ratio",-30645,-30,227,1434595,102150,"SPX","",1589,681,0.788,0.093,14.02,13.44,13.89,-3.94,38.89,-33.33
"2024-02-16","11:00:00",5020.05,"222 Feb 22 4975 P STO 11.30 | 222 Feb 22 5090 C STO 5.30 | 222 Feb 23 4975 P BTO 13.70 | 222 Feb 23 5090 C BTO 7.20",-440,5067.1,"2024-02-22","11:34:00",-755,"Profit Target",67710,69.31818181818183,222,1465240,97680,"SPX","",1554,666,0.794,0.154,13.98,14.24,1.4,-11.08,75,-29.55
"2024-02-09","11:00:00",5013.75,"266 Feb 15 4970 P STO 10.80 | 266 Feb 15 5085 C STO 5.00 | 266 Feb 16 4970 P BTO 12.80 | 266 Feb 16 5085 C BTO 6.55",-365,5014.83,"2024-02-15","12:20:00",-405,"Below Short/Long Ratio",7980,8.21917808219178,266,1397530,97090,"SPX","",1862,798,0.817,0.097,12.83,14.33,6.26,9.58,65.75,-21.92
"2024-02-02","11:00:00",4937.18,"227 Feb 8 4890 P STO 10.70 | 227 Feb 8 5010 C STO 5.30 | 227 Feb 9 4890 P BTO 13.00 | 227 Feb 9 5010 C BTO 7.10",-420,4994.5,"2024-02-08","13:44:00",-530,"Below Short/Long Ratio",22700,23.809523809523807,227,1389550,95340,"SPX","",1589,681,0.796,0.099,13.78,12.98,9.87,21.12,44.05,-8.33
"2024-01-26","11:00:00",4906,"86 Feb 1 4860 P STO 12.35 | 86 Feb 1 4985 C STO 5.60 | 86 Feb 2 4860 P BTO 16.05 | 86 Feb 2 4990 C BTO 7.60",-580,4861.09,"2024-01-31","15:29:00",-990,"Profit Target",34400,68.96551724137932,86,1366850,92880,"SPX","",602,258,0.759,0.594,13.4,14.24,-5.25,17.09,73.28,-38.79
"2024-01-19","11:00:00",4798.56,"241 Jan 25 4760 P STO 10.90 | 241 Jan 25 4865 C STO 4.70 | 241 Jan 26 4760 P BTO 13.05 | 241 Jan 26 4865 C BTO 6.35",-390,4889.51,"2024-01-24","09:32:00",-345,"Below Delta",-13255,-14.102564102564102,241,1332450,93990,"SPX","",1687,723,0.804,0.896,13.71,12.47,15.34,2.28,21.79,-61.54
"2024-01-12","11:00:00",4774.31,"206 Jan 18 4735 P STO 9.55 | 206 Jan 18 4835 C STO 4.70 | 206 Jan 19 4735 P BTO 11.90 | 206 Jan 19 4835 C BTO 6.60",-435,4744.05,"2024-01-18","13:05:00",-740,"Profit Target",60770,67.81609195402298,206,1345705,89610,"SPX","",1442,618,0.77,0.304,12.9,14.79,10.94,-16.87,73.56,-10.34
"2023-12-29","11:07:00",4771.09,"126 Jan 4 4740 P STO 9.25 | 126 Jan 4 4830 C STO 4.65 | 126 Jan 5 4740 P BTO 13.10 | 126 Jan 5 4830 C BTO 8.05",-735,4708.06,"2024-01-03","15:45:00",-405,"Above Delta",-42840,-46.25850340136054,126,1284935,92610,"SPX","",882,378,0.657,0.885,12.79,13.88,-0.47,-11.79,2.72,-55.78
"2023-12-22","11:01:00",4759.07,"119 Dec 28 4725 P STO 9.90 | 119 Dec 28 4825 C STO 5.00 | 119 Dec 29 4725 P BTO 14.20 | 119 Dec 29 4825 C BTO 8.70",-810,4790.41,"2023-12-28","09:42:00",-350,"Below Short/Long Ratio",-55930,-58.0246913580247,119,1327775,96390,"SPX","",833,357,0.651,0.099,13.75,12.46,7.17,5.15,2.47,-58.64
"2023-12-15","11:00:00",4722.96,"289 Dec 21 4690 P STO 8.75 | 289 Dec 21 4785 C STO 4.00 | 289 Dec 22 4690 P BTO 10.50 | 289 Dec 22 4785 C BTO 5.35",-320,4728.11,"2023-12-21","10:13:00",-545,"Profit Target",62135,67.1875,289,1383705,92480,"SPX","",2023,867,0.804,0.268,12.25,13.85,-5.32,8.73,75,-9.38
"2023-12-08","11:00:00",4602.43,"278 Dec 14 4555 P STO 11.80 | 278 Dec 14 4680 C STO 5.90 | 278 Dec 15 4555 P BTO 13.60 | 278 Dec 15 4680 C BTO 7.25",-325,4694.91,"2023-12-13","14:43:00",-445,"Below Delta",30580,33.84615384615385,278,1321570,90350,"SPX","",1946,834,0.849,0.852,12.76,12.24,-9.39,26.23,44.62,-32.31
"2023-12-01","11:00:00",4566.17,"171 Dec 7 4530 P STO 10.05 | 171 Dec 7 4630 C STO 4.65 | 171 Dec 8 4530 P BTO 12.90 | 171 Dec 8 4630 C BTO 7.00",-530,4573.79,"2023-12-07","09:32:00",-505,"Below Short/Long Ratio",-5985,-6.60377358490566,171,1290990,90630,"SPX","",1197,513,0.739,0.096,12.76,13.05,-8.37,6.74,41.51,-5.66
"2023-11-24","11:00:00",4557.36,"224 Nov 30 4525 P STO 8.40 | 224 Nov 30 4610 C STO 3.45 | 224 Dec 1 4525 P BTO 10.55 | 224 Dec 1 4610 C BTO 5.05",-385,4544.46,"2023-11-30","10:47:00",-675,"Profit Target",62720,72.72727272727273,224,1296975,86240,"SPX","",1568,672,0.76,0.207,12.82,13.32,-0.78,1.52,79.22,-14.29
"2023-07-28","11:00:00",4580.66,"170 Aug 3 4545 P STO 10.00 | 170 Aug 3 4640 C STO 4.50 | 170 Aug 4 4545 P BTO 12.90 | 170 Aug 4 4640 C BTO 6.80",-530,4490.86,"2023-08-03","09:35:00",-220,"Above Delta",-54400,-60.37735849056604,170,1234255,90100,"SPX","",1190,510,0.736,0.959,13.62,17.07,28.34,14.91,23.58,-55.66
"2023-07-21","11:00:00",4544.41,"242 Jul 27 4500 P STO 10.70 | 242 Jul 27 4615 C STO 5.30 | 242 Jul 28 4500 P BTO 12.90 | 242 Jul 28 4615 C BTO 6.75",-375,4591.67,"2023-07-27","12:09:00",-350,"Below Short/Long Ratio",-8470,-9.333333333333334,242,1288655,90750,"SPX","",1694,726,0.814,0.099,13.58,12.86,15.29,-5.75,53.33,-40
"2023-07-14","11:00:00",4515.45,"227 Jul 20 4480 P STO 8.90 | 227 Jul 20 4575 C STO 4.70 | 227 Jul 21 4480 P BTO 11.00 | 227 Jul 21 4575 C BTO 6.45",-395,4553.86,"2023-07-20","12:29:00",-455,"Below Short/Long Ratio",11350,12.658227848101266,227,1297125,89665,"SPX","",1589,681,0.779,0.096,13.65,13.64,4.57,0.84,69.62,-16.46
"2023-07-07","11:00:00",4412.69,"258 Jul 13 4375 P STO 10.45 | 258 Jul 13 4480 C STO 4.30 | 258 Jul 14 4375 P BTO 12.50 | 258 Jul 14 4480 C BTO 5.55",-340,4493.99,"2023-07-13","09:32:00",-460,"Below Delta",28380,32.35294117647059,258,1285775,87720,"SPX","",1806,774,0.817,0.783,14.76,13.34,-7.05,8.15,52.94,-5.88
"2023-06-30","11:00:00",4442.01,"167 Jul 6 4410 P STO 7.40 | 167 Jul 6 4495 C STO 3.60 | 167 Jul 7 4410 P BTO 10.40 | 167 Jul 7 4495 C BTO 5.70",-520,4387.9,"2023-07-06","10:53:00",-595,"Above Delta",10855,12.5,167,1257395,86840,"SPX","",1169,501,0.683,0.795,13.25,16.7,26,19.57,53.85,-17.31
"2023-06-23","11:00:00",4351.73,"219 Jun 29 4320 P STO 8.50 | 219 Jun 29 4410 C STO 4.20 | 219 Jun 30 4320 P BTO 10.50 | 219 Jun 30 4410 C BTO 5.90",-380,4389.33,"2023-06-29","11:21:00",-650,"Profit Target",56940,68.42105263157895,219,1246540,83220,"SPX","",1533,657,0.774,0.147,13,13.59,-27.72,-2.44,75,-5.26
"2023-06-16","11:00:00",4432.58,"201 Jun 22 4395 P STO 10.05 | 201 Jun 22 4500 C STO 4.50 | 201 Jun 23 4395 P BTO 12.50 | 201 Jun 23 4500 C BTO 6.30",-435,4352.82,"2023-06-22","09:35:00",-120,"Above Delta",-65325,-74.71264367816092,201,1189600,87435,"SPX","",1407,603,0.774,0.968,14.18,13.81,15.11,-8.37,0,-68.97
"2023-06-09","11:00:00",4313.69,"284 Jun 15 4270 P STO 11.20 | 284 Jun 15 4385 C STO 5.20 | 284 Jun 16 4270 P BTO 12.90 | 284 Jun 16 4385 C BTO 6.30",-290,4373.99,"2023-06-14","14:00:00",-570,"Profit Target",76680,93.10344827586206,284,1254925,82360,"SPX","",1988,852,0.854,0.733,13.64,14.59,10.95,8.81,101.72,-12.07
"2023-06-02","11:00:00",4271.6,"106 Jun 8 4235 P STO 10.15 | 106 Jun 8 4335 C STO 4.50 | 106 Jun 9 4235 P BTO 12.05 | 106 Jun 9 4340 C BTO 5.10",-260,4267.11,"2023-06-05","15:09:00",-445,"Profit Target",18550,67.3076923076923,106,1178245,80560,"SPX","",742,318,0.854,0.652,14.84,15.09,19.99,30.59,76.92,-9.62
"2023-05-19","11:00:00",4209.03,"218 May 25 4165 P STO 11.20 | 218 May 25 4280 C STO 4.55 | 218 May 26 4165 P BTO 13.40 | 218 May 26 4280 C BTO 6.00",-375,4115.48,"2023-05-24","10:00:00",-330,"Above Delta",-11990,-14.666666666666666,218,1159695,81750,"SPX","",1526,654,0.812,0.935,16.05,20.25,6.1,4.88,17.33,-36
"2023-04-28","11:59:00",4159.2,"152 May 4 4105 P STO 12.90 | 152 May 4 4235 C STO 5.40 | 152 May 5 4105 P BTO 16.25 | 152 May 5 4235 C BTO 7.30",-535,4062.74,"2023-05-04","09:45:00",-580,"Above Delta",5320,6.5420560747663545,152,1171685,81320,"SPX","",1064,456,0.777,0.884,15.94,20.11,-5.72,29.57,59.81,-4.67
"2023-04-14","11:00:00",4134.37,"186 Apr 20 4090 P STO 11.65 | 186 Apr 20 4205 C STO 4.60 | 186 Apr 21 4090 P BTO 14.30 | 186 Apr 21 4205 C BTO 6.30",-445,4135.51,"2023-04-20","10:17:00",-350,"Below Short/Long Ratio",-19530,-23.595505617977526,186,1166365,82770,"SPX","",1302,558,0.789,0.099,17.7,16.94,-6.11,-5.74,10.11,-28.09
"2023-02-03","11:00:00",4169.44,"166 Feb 9 4110 P STO 15.25 | 166 Feb 9 4260 C STO 6.80 | 166 Feb 10 4110 P BTO 17.95 | 166 Feb 10 4260 C BTO 8.75",-475,4129.37,"2023-02-09","11:04:00",-835,"Profit Target",58100,73.68421052631578,166,1185895,78850,"SPX","",1162,498,0.826,0.331,18.57,19.62,-43.07,32.75,78.95,-20
"2023-01-27","11:00:00",4054.17,"53 Feb 2 3985 P STO 15.90 | 53 Feb 2 4155 C STO 7.50 | 53 Feb 3 3985 P BTO 22.10 | 53 Feb 3 4160 C BTO 10.65",-945,4165.49,"2023-02-02","10:31:00",-1360,"Below Delta",21465,42.857142857142854,53,1127795,76585,"SPX","",371,159,0.715,0.559,18.46,17.52,-6.71,0.45,55.03,-6.88
"2022-12-02","11:27:00",4049.82,"154 Dec 8 3995 P STO 12.20 | 154 Dec 8 4130 C STO 5.65 | 154 Dec 9 3995 P BTO 15.15 | 154 Dec 9 4130 C BTO 7.70",-510,3930.47,"2022-12-06","13:32:00",-400,"Above Delta",-18480,-23.52941176470588,154,1106330,78540,"SPX","",1078,462,0.781,0.943,19.58,22.02,-36.4,9.65,18.63,-20.59
"2022-11-25","11:00:00",4031.11,"82 Dec 1 3975 P STO 12.55 | 82 Dec 1 4105 C STO 5.30 | 82 Dec 2 3975 P BTO 17.90 | 82 Dec 2 4105 C BTO 9.20",-935,4051.53,"2022-12-01","10:31:00",-1230,"Below Short/Long Ratio",23370,30.481283422459892,82,1124810,76670,"SPX","",574,246,0.659,0.098,20.64,21.05,-3.92,7.77,67.91,-26.2
