"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-06-24","09:45:00",6074.14,"93 Jul 15 5880 P STO 29.15 | 93 Jul 15 6225 C STO 20.80 | 93 Jul 22 5880 P BTO 39.20 | 93 Jul 22 6225 C BTO 31.80",-2120,6226.84,"2025-07-08","15:30:00",-2540,"Exited at Specified Time",38107.68,19.328301886792453,93,3650013.68,197160,"",662.16,290.16,0.704,0.633,17.92,16.8,36.04,12.93,37.74,-9.43
"2025-06-18","09:45:00",5987.99,"86 Jul 9 5750 P STO 34.55 | 86 Jul 9 6175 C STO 19.25 | 86 Jul 16 5750 P BTO 46.15 | 86 Jul 16 6175 C BTO 30.25",-2275,6220.41,"2025-07-02","15:30:00",-2470,"Exited at Specified Time",15889.36,8.121318681318682,86,3611906,195650,"",612.32,268.32,0.704,0.742,20.61,16.63,5.21,0.06,19.78,-7.25
"2025-05-28","09:45:00",5936.86,"118 Jun 18 5720 P STO 31.70 | 118 Jun 18 6125 C STO 19.00 | 118 Jun 25 5720 P BTO 40.40 | 118 Jun 25 6125 C BTO 26.60",-1645,6014.04,"2025-06-11","15:30:00",-1825,"Exited at Specified Time",20031.68,10.319756838905775,118,3596016.64,194110,"",840.16,368.16,0.757,0.405,18.86,17.77,4,11.32,17.93,-13.07
"2025-05-21","09:45:00",5910.88,"88 Jun 11 5700 P STO 31.65 | 88 Jun 11 6100 C STO 19.30 | 88 Jun 18 5700 P BTO 43.50 | 88 Jun 18 6100 C BTO 29.20",-2190,5980.65,"2025-06-04","15:30:00",-2155,"Exited at Specified Time",-3981.12,-2.065753424657534,88,3575984.96,192720,"",626.56,274.56,0.701,0.306,18.71,17.53,-30.28,0.7,13.01,-12.1
"2025-05-16","09:45:00",5917.92,"97 Jun 6 5720 P STO 29.40 | 97 Jun 6 6090 C STO 21.00 | 97 Jun 13 5720 P BTO 39.65 | 97 Jun 13 6090 C BTO 30.45",-1985,5917.33,"2025-05-30","15:30:00",-2385,"Exited at Specified Time",37806.72,19.635264483627203,97,3579966.08,192545,"",690.64,302.64,0.719,0.292,17.63,18.83,12.16,-11.17,27.2,-1.76
"2025-05-02","09:45:00",5664.26,"91 May 23 5400 P STO 38.25 | 91 May 23 5875 C STO 22.65 | 91 May 30 5400 P BTO 49.20 | 91 May 30 5875 C BTO 32.70",-2115,5952.51,"2025-05-16","15:30:00",-2315,"Exited at Specified Time",17268.16,8.972104018912528,91,3542159.36,192465,"",647.92,283.92,0.744,0.81,22.84,17.48,41.74,18.38,21.51,-9.22
"2025-04-02","09:45:00",5610.41,"89 Apr 23 5360 P STO 35.80 | 89 Apr 23 5810 C STO 25.35 | 89 Apr 30 5360 P BTO 46.45 | 89 Apr 30 5810 C BTO 35.35",-2080,5365.36,"2025-04-11","15:13:00",-2915,"Profit Target",73403.64,39.651923076923076,89,3524891.2,185120,"",633.68,277.68,0.748,0.822,22.79,38.17,-52.31,29.65,1890.38,-564.18
"2025-03-20","09:45:00",5657.67,"105 Apr 10 5430 P STO 35.45 | 105 Apr 10 5860 C STO 24.35 | 105 Apr 17 5430 P BTO 43.50 | 105 Apr 17 5860 C BTO 33.80",-1765,5445.73,"2025-04-03","10:42:00",-2475,"Profit Target",73474.8,39.646458923512746,105,3451487.56,185325,"",747.6,327.6,0.774,0.753,20.28,27.54,-28.37,10.75,42.49,-13.88
"2025-03-17","09:45:00",5665.75,"97 Apr 7 5430 P STO 36.55 | 97 Apr 7 5875 C STO 23.85 | 97 Apr 14 5430 P BTO 45.65 | 97 Apr 14 5875 C BTO 33.45",-1885,5595.35,"2025-03-31","15:30:00",-1965,"Exited at Specified Time",6766.72,3.7007957559681697,97,3378012.76,182845,"",690.64,302.64,0.764,0.516,21.16,22.06,-3.34,30.15,20.42,-18.83
"2025-03-03","09:45:00",5960.63,"110 Mar 24 5740 P STO 34.10 | 110 Mar 24 6140 C STO 20.05 | 110 Mar 31 5740 P BTO 42.45 | 110 Mar 31 6140 C BTO 28.60",-1705,5696.86,"2025-03-17","15:30:00",-1890,"Exited at Specified Time",19223.6,10.249853372434018,110,3371246.04,187550,"",783.2,343.2,0.762,0.802,19.85,20.37,13.83,-7.7,23.75,-65.4
"2025-02-24","09:45:00",6023.71,"94 Mar 17 5825 P STO 30.05 | 94 Mar 17 6180 C STO 17.55 | 94 Mar 24 5825 P BTO 39.80 | 94 Mar 24 6180 C BTO 27.70",-2005,5605.24,"2025-03-10","15:30:00",-1145,"Exited at Specified Time",-81802.56,-43.40349127182045,94,3352022.44,188470,"",669.28,293.28,0.705,0.952,18.36,28.07,13.56,-2.98,13.22,-54.61
"2025-02-03","09:45:00",5953.14,"94 Feb 24 5750 P STO 30.55 | 94 Feb 24 6120 C STO 20.25 | 94 Mar 3 5750 P BTO 40.40 | 94 Mar 3 6120 C BTO 29.90",-1965,6113.25,"2025-02-18","15:30:00",-2530,"Exited at Specified Time",52147.44,28.23206106870229,94,3433825,184710,"",669.28,293.28,0.723,0.526,19.21,15.63,-70.88,-16.51,32.06,-10.94
"2025-01-30","09:45:00",6064.92,"100 Feb 20 5900 P STO 24.95 | 100 Feb 20 6210 C STO 17.40 | 100 Feb 27 5900 P BTO 34.00 | 100 Feb 27 6210 C BTO 26.40",-1820,6112.89,"2025-02-13","15:30:00",-1885,"Exited at Specified Time",5476,3.0087912087912083,100,3381677.56,182000,"",712,312,0.701,0.218,15.66,15.1,11.44,14.17,18.41,-26.37
"2025-01-29","09:45:00",6047.9,"119 Feb 19 5860 P STO 26.30 | 119 Feb 19 6200 C STO 19.75 | 119 Feb 26 5860 P BTO 33.85 | 119 Feb 26 6200 C BTO 27.25",-1520,6051.02,"2025-02-12","15:30:00",-1240,"Exited at Specified Time",-34538.56,-19.09473684210526,119,3376201.56,180880,"",847.28,371.28,0.754,0.215,16.95,15.86,-10,-9.8,13.16,-49.34
"2025-01-24","09:45:00",6123.12,"143 Feb 14 5965 P STO 24.10 | 143 Feb 14 6270 C STO 17.70 | 143 Feb 21 5965 P BTO 30.35 | 143 Feb 21 6270 C BTO 23.90",-1260,6022.72,"2025-02-07","15:30:00",-1260,"Exited at Specified Time",-1464.32,-0.8126984126984127,143,3410740.12,180180,"",1018.16,446.16,0.771,0.673,14.93,16.45,2.72,1.69,14.29,-26.98
"2025-01-23","09:45:00",6083.14,"151 Feb 13 5925 P STO 23.30 | 151 Feb 13 6225 C STO 18.25 | 151 Feb 20 5925 P BTO 29.05 | 151 Feb 20 6225 C BTO 24.25",-1190,6066.63,"2025-02-06","15:30:00",-1265,"Exited at Specified Time",9778.76,5.442016806722689,151,3412204.44,179690,"",1075.12,471.12,0.78,0.419,14.82,15.52,-10.05,6.82,65.13,-16.39
"2025-01-22","09:45:00",6079.43,"149 Feb 12 5920 P STO 24.05 | 149 Feb 12 6225 C STO 18.85 | 149 Feb 19 5920 P BTO 29.75 | 149 Feb 19 6225 C BTO 24.90",-1190,6056.84,"2025-02-05","15:30:00",-1330,"Exited at Specified Time",19334.24,10.904201680672271,149,3402425.68,177310,"",1060.88,464.88,0.785,0.451,15.18,15.93,32.15,-1.96,53.78,-14.29
"2025-01-17","09:45:00",5982.2,"119 Feb 7 5810 P STO 26.45 | 119 Feb 7 6140 C STO 17.95 | 119 Feb 14 5810 P BTO 33.85 | 119 Feb 14 6140 C BTO 25.30",-1490,6099.53,"2025-01-31","09:32:00",-2095,"Profit Target",70776.44,39.91677852348993,119,3383091.44,177310,"",847.28,371.28,0.751,0.574,15.88,15.23,58.06,-13.2,41.95,-3.36
"2025-01-13","09:45:00",5788.63,"86 Feb 3 5575 P STO 31.55 | 86 Feb 3 5975 C STO 22.00 | 86 Feb 10 5575 P BTO 42.05 | 86 Feb 10 5975 C BTO 31.85",-2050,5994.19,"2025-01-27","15:30:00",-2475,"Exited at Specified Time",35669.36,20.232195121951218,86,3312315,176300,"",612.32,268.32,0.725,0.733,21.06,18.13,-45.02,6.61,25.61,-33.17
"2025-01-10","09:45:00",5865.14,"85 Jan 31 5660 P STO 30.30 | 85 Jan 31 6040 C STO 20.55 | 85 Feb 7 5660 P BTO 40.15 | 85 Feb 7 6040 C BTO 31.45",-2090,6090.96,"2025-01-24","15:30:00",-2100,"Exited at Specified Time",-20.4,-0.011483253588516746,85,3276645.64,177650,"",605.2,265.2,0.71,0.783,18.88,14.91,-27.9,-25.21,6.46,-17.22
"2025-01-08","09:45:00",5899.67,"88 Jan 29 5700 P STO 29.95 | 88 Jan 29 6070 C STO 19.75 | 88 Feb 5 5700 P BTO 39.70 | 88 Feb 5 6070 C BTO 30.10",-2025,6092.11,"2025-01-22","15:30:00",-2450,"Exited at Specified Time",36498.88,20.481975308641974,88,3276666.04,178200,"",626.56,274.56,0.712,0.676,18.99,15.12,1.63,-10.99,23.46,-15.31
"2024-12-24","09:45:00",5994.95,"109 Jan 14 5830 P STO 25.65 | 109 Jan 14 6130 C STO 16.25 | 109 Jan 21 5830 P BTO 32.90 | 109 Jan 21 6130 C BTO 25.15",-1630,5901.29,"2025-01-07","15:30:00",-1875,"Exited at Specified Time",25588.84,14.40245398773006,109,3240167.16,177670,"",776.08,340.08,0.722,0.537,16.68,18.51,10.56,10.32,16.56,-19.94
"2024-12-20","09:45:00",5853.47,"89 Jan 10 5620 P STO 37.10 | 89 Jan 10 6045 C STO 21.50 | 89 Jan 17 5620 P BTO 46.25 | 89 Jan 17 6045 C BTO 32.10",-1990,5943.17,"2025-01-03","15:30:00",-1655,"Exited at Specified Time",-30726.36,-17.348743718592967,89,3214578.32,177110,"",633.68,277.68,0.748,0.283,22.52,16.3,-25.08,11.47,18.09,-25.63
"2024-12-03","09:45:00",6039.27,"143 Dec 24 5900 P STO 21.00 | 143 Dec 24 6175 C STO 14.60 | 143 Dec 31 5900 P BTO 26.75 | 143 Dec 31 6175 C BTO 21.15",-1245,6037.35,"2024-12-17","15:30:00",-1350,"Exited at Specified Time",13550.68,7.611244979919679,143,3245304.68,178035,"",1018.16,446.16,0.743,0.377,13.67,15.87,-4.18,-3.7,24.1,-4.02
"2024-12-02","09:45:00",6039.56,"171 Dec 23 5900 P STO 22.30 | 171 Dec 23 6175 C STO 15.25 | 171 Dec 30 5900 P BTO 27.15 | 171 Dec 30 6175 C BTO 20.65",-1040,6083.03,"2024-12-16","15:30:00",-1050,"Exited at Specified Time",-41.04,-0.023076923076923075,171,3231754,177840,"",1217.52,533.52,0.786,0.401,13.9,14.32,7.73,-0.55,22.6,-14.9
"2024-11-29","09:45:00",6014.44,"179 Dec 20 5870 P STO 22.40 | 179 Dec 20 6150 C STO 14.70 | 179 Dec 27 5870 P BTO 27.10 | 179 Dec 27 6150 C BTO 19.80",-995,6050.51,"2024-12-13","15:30:00",-835,"Exited at Specified Time",-30472.96,-17.10954773869347,179,3231795.04,178105,"",1274.48,558.48,0.791,0.422,13.85,13.76,5.24,10.46,28.14,-16.08
"2024-11-19","09:45:00",5870.93,"98 Dec 10 5700 P STO 25.50 | 98 Dec 10 6020 C STO 16.85 | 98 Dec 17 5700 P BTO 34.10 | 98 Dec 17 6020 C BTO 25.90",-1780,6049.78,"2024-12-03","15:30:00",-1895,"Exited at Specified Time",10266.48,5.885393258426966,98,3262268,174440,"",697.76,305.76,0.706,0.732,16.52,13.4,-23.57,0.88,33.71,-2.53
"2024-11-18","09:45:00",5873.98,"100 Dec 9 5710 P STO 24.75 | 100 Dec 9 6025 C STO 16.35 | 100 Dec 16 5710 P BTO 33.30 | 100 Dec 16 6025 C BTO 25.20",-1755,6053.21,"2024-12-02","15:30:00",-1870,"Exited at Specified Time",10476,5.969230769230769,100,3252001.52,175500,"",712,312,0.703,0.731,16.32,13.39,3.55,-0.19,29.63,-2.85
"2024-11-06","09:45:00",5894.28,"144 Nov 27 5720 P STO 25.80 | 144 Nov 27 6050 C STO 18.20 | 144 Dec 4 5720 P BTO 31.30 | 144 Dec 4 6050 C BTO 24.00",-1145,5897.59,"2024-11-20","15:30:00",-1450,"Exited at Specified Time",42445.44,25.743231441048035,144,3241525.52,164880,"",1025.28,449.28,0.796,0.38,16.16,17.55,82.13,29.39,35.81,-5.24
"2024-11-01","09:45:00",5745.72,"135 Nov 22 5500 P STO 36.25 | 135 Nov 22 5940 C STO 24.50 | 135 Nov 29 5500 P BTO 42.05 | 135 Nov 29 5940 C BTO 30.50",-1195,5867.38,"2024-11-15","15:30:00",-1355,"Exited at Specified Time",20217.6,12.532217573221757,135,3199080.08,161325,"",961.2,421.2,0.837,0.556,21.5,16.43,17.77,22.5,23.85,-10.46
"2024-10-28","09:45:00",5834.52,"89 Nov 18 5625 P STO 32.00 | 89 Nov 18 6000 C STO 23.35 | 89 Nov 25 5625 P BTO 41.05 | 89 Nov 25 6000 C BTO 32.05",-1790,5999.25,"2024-11-11","15:30:00",-2365,"Exited at Specified Time",50263.64,31.550837988826814,89,3178862.48,159310,"",633.68,277.68,0.757,0.61,19.14,15.06,25.81,0.59,41.34,-13.97
"2024-10-25","09:45:00",5844.45,"96 Nov 15 5640 P STO 31.50 | 96 Nov 15 6020 C STO 19.95 | 96 Nov 22 5640 P BTO 40.25 | 96 Nov 22 6020 C BTO 27.55",-1650,5991.72,"2024-11-08","10:32:00",-2310,"Profit Target",62376.96,39.379393939393935,96,3128598.84,158400,"",683.52,299.52,0.759,0.505,18.42,14.74,16.89,17.7,43.03,-9.7
"2024-10-24","09:45:00",5808.92,"97 Nov 14 5600 P STO 31.55 | 97 Nov 14 6000 C STO 20.65 | 97 Nov 21 5600 P BTO 40.85 | 97 Nov 21 6000 C BTO 27.55",-1635,5977.33,"2024-11-07","15:00:00",-2290,"Profit Target",62541.72,39.434862385321104,97,3066221.88,158595,"",690.64,302.64,0.763,0.566,19.09,15.36,20.38,-8.88,41.59,-3.98
"2024-10-21","09:45:00",5858.96,"102 Nov 11 5660 P STO 28.95 | 102 Nov 11 6025 C STO 22.20 | 102 Nov 18 5660 P BTO 37.30 | 102 Nov 18 6025 C BTO 29.25",-1555,5718.89,"2024-11-04","15:30:00",-1720,"Exited at Specified Time",15785.52,9.9524115755627,102,3003680.16,158610,"",726.24,318.24,0.769,0.738,18.87,21.92,-6.85,1.14,21.86,-10.93
"2024-10-18","09:45:00",5857.62,"103 Nov 8 5665 P STO 30.10 | 103 Nov 8 6030 C STO 21.00 | 103 Nov 15 5665 P BTO 38.65 | 103 Nov 15 6030 C BTO 27.80",-1550,5735.27,"2024-11-01","15:30:00",-2000,"Exited at Specified Time",45295.28,28.371612903225806,103,2987894.64,159650,"",733.36,321.36,0.769,0.696,18.85,22.17,17.96,-1.81,33.23,-16.77
"2024-10-17","09:45:00",5862.71,"93 Nov 7 5660 P STO 31.35 | 93 Nov 7 6050 C STO 20.75 | 93 Nov 14 5660 P BTO 40.60 | 93 Nov 14 6050 C BTO 28.10",-1675,5728.54,"2024-10-31","15:30:00",-2075,"Exited at Specified Time",36247.68,23.269253731343284,93,2942599.36,155775,"",662.16,290.16,0.758,0.687,19.5,22.52,33.15,-12.91,31.64,-11.94
