"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2025-02-28","11:17:00",5877.49,"84 Mar 5 5790 P STO 21.15 | 84 Mar 5 5960 C STO 16.60 | 84 Mar 7 5790 P BTO 33.50 | 84 Mar 7 5960 C BTO 29.25",-2505,5926.19,"2025-02-28","15:51:00",-2385,"VIX9D Move Down",-10940.16,-5.199201596806388,84,3747566.6,210420,"",598.08,262.08,0.602,0.604,21.08,20.04,-4.83,20.75,3.99,-4.79
"2025-02-07","11:00:00",6052.82,"180 Feb 12 5985 P STO 16.45 | 180 Feb 12 6110 C STO 13.00 | 180 Feb 14 5985 P BTO 21.80 | 180 Feb 14 6110 C BTO 19.40",-1180,6051.02,"2025-02-12","15:30:00",-995,"Exited at Specified Time",-35143.2,-16.545762711864406,180,3758506.76,212400,"",1281.6,561.6,0.715,0.01,15.77,15.86,-0.44,-30.31,32.2,-16.1
"2025-01-10","11:00:00",5832.87,"126 Jan 15 5750 P STO 19.25 | 126 Jan 15 5910 C STO 15.65 | 126 Jan 17 5750 P BTO 27.70 | 126 Jan 17 5910 C BTO 23.75",-1660,5926.54,"2025-01-15","09:32:00",-1905,"VIX9D Move Down",29579.76,14.142168674698793,126,3793649.96,209160,"",897.12,393.12,0.678,0.597,19.67,16.93,-27.9,-57.48,25,-9.94
"2025-01-03","11:00:00",5914.94,"149 Jan 8 5850 P STO 15.95 | 149 Jan 8 5975 C STO 13.15 | 149 Jan 10 5850 P BTO 22.45 | 149 Jan 10 5975 C BTO 20.60",-1400,5942.94,"2025-01-03","15:15:00",-1525,"VIX9D Move Down",17099.24,8.197142857142858,149,3764070.2,208600,"",1060.88,464.88,0.676,0.609,16.98,16.28,22.52,23.87,13.93,-1.79
"2024-12-27","11:00:00",5963.99,"275 Jan 2 5900 P STO 16.30 | 275 Jan 2 6025 C STO 11.80 | 275 Jan 3 5900 P BTO 19.75 | 275 Jan 3 6025 C BTO 15.95",-765,5973.44,"2024-12-27","14:54:00",-725,"VIX9D Move Down",-13816,-6.567320261437909,275,3746970.96,210375,"",1958,858,0.787,0.768,17.41,16.23,-31.42,-42.18,0.65,-11.76
"2024-12-20","11:00:00",5909.07,"197 Dec 26 5835 P STO 18.05 | 197 Dec 26 5975 C STO 13.10 | 197 Dec 27 5835 P BTO 23.40 | 197 Dec 27 5975 C BTO 18.45",-1075,5971.67,"2024-12-20","11:43:00",-900,"VIX9D Move Down",-36492.28,-17.231627906976744,197,3760786.96,211775,"",1402.64,614.64,0.744,0.823,19.65,18.05,-25.08,67.07,0,-15.81
"2024-12-13","11:01:00",6041.31,"156 Dec 18 6000 P STO 11.60 | 156 Dec 18 6090 C STO 8.20 | 156 Dec 20 6000 P BTO 17.40 | 156 Dec 20 6090 C BTO 15.50",-1315,6018.55,"2024-12-18","14:22:00",-2105,"Profit Target",121642.56,59.29733840304182,156,3797279.24,205140,"",1110.72,486.72,0.602,0.238,14.03,16.23,16.92,-26.86,61.98,-1.9
"2024-12-06","11:12:00",6090.08,"183 Dec 11 6055 P STO 9.40 | 183 Dec 11 6125 C STO 7.75 | 183 Dec 13 6055 P BTO 14.30 | 183 Dec 13 6125 C BTO 14.20",-1140,6089.86,"2024-12-11","15:30:00",-775,"Exited at Specified Time",-68668.92,-32.91578947368421,183,3675636.68,208620,"",1302.96,570.96,0.602,0.019,13.05,13.66,6.27,8.7,10.09,-47.81
"2024-11-22","11:00:00",5969.93,"303 Nov 27 5920 P STO 12.85 | 303 Nov 27 6020 C STO 9.25 | 303 Nov 29 5920 P BTO 15.95 | 303 Nov 29 6020 C BTO 13.00",-690,5965.86,"2024-11-22","15:51:00",-715,"VIX9D Move Down",4472.28,2.139130434782609,303,3744305.6,209070,"",2157.36,945.36,0.763,0.657,15.87,15.41,-4.35,25.57,11.59,-9.42
"2024-11-08","11:00:00",5994.04,"171 Nov 13 5945 P STO 11.00 | 171 Nov 13 6040 C STO 9.30 | 171 Nov 15 5945 P BTO 16.40 | 171 Nov 15 6040 C BTO 16.20",-1235,5991.62,"2024-11-13","15:30:00",-960,"Exited at Specified Time",-48776.04,-23.096356275303645,171,3739833.32,211185,"",1217.52,533.52,0.623,0.01,14.79,13.94,3.66,17.28,32.39,-24.7
"2024-11-01","11:00:00",5761.91,"78 Nov 6 5665 P STO 23.05 | 78 Nov 6 5850 C STO 19.15 | 78 Nov 8 5665 P BTO 36.85 | 78 Nov 8 5850 C BTO 33.05",-2775,5895.08,"2024-11-06","09:32:00",-1585,"VIX9D Move Down",-93618.72,-43.251891891891894,78,3788609.36,216450,"",555.36,243.36,0.604,0.78,21.43,15.84,17.77,38.69,21.44,-42.7
"2024-10-11","11:00:00",5810.55,"146 Oct 16 5755 P STO 13.00 | 146 Oct 16 5855 C STO 10.30 | 146 Oct 18 5755 P BTO 19.65 | 146 Oct 18 5855 C BTO 18.25",-1465,5842.21,"2024-10-16","15:30:00",-1820,"Exited at Specified Time",50334.96,23.53310580204778,146,3882228.08,213890,"",1039.52,455.52,0.615,0.019,20.62,19.65,-4.96,35.46,41.3,-4.78
"2024-10-04","11:00:00",5720.52,"115 Oct 9 5650 P STO 16.05 | 115 Oct 9 5780 C STO 12.70 | 115 Oct 11 5650 P BTO 24.75 | 115 Oct 11 5780 C BTO 22.35",-1840,5747.04,"2024-10-04","15:44:00",-2115,"VIX9D Move Down",30447.4,14.389130434782608,115,3831893.12,211600,"",818.8,358.8,0.61,0.526,19.36,18.5,37.54,-16.96,17.12,-0.27
"2024-09-20","11:00:00",5686.6,"162 Sep 25 5635 P STO 12.05 | 162 Sep 25 5735 C STO 9.50 | 162 Sep 27 5635 P BTO 18.35 | 162 Sep 27 5735 C BTO 16.05",-1290,5720.79,"2024-09-25","15:30:00",-1625,"Exited at Specified Time",52611.12,25.175193798449612,162,3801445.72,208980,"",1153.44,505.44,0.626,0.012,16.13,15.5,-4,-23.04,32.95,-3.49
"2024-09-13","11:00:00",5624.8,"154 Sep 18 5555 P STO 15.75 | 154 Sep 18 5685 C STO 12.50 | 154 Sep 20 5555 P BTO 21.65 | 154 Sep 20 5685 C BTO 19.70",-1315,5625.43,"2024-09-17","15:35:00",-2105,"Profit Target",120083.04,59.29733840304182,154,3748834.6,202510,"",1096.48,480.48,0.683,0.434,16.42,17.73,7.58,21.46,60.46,-3.04
"2024-09-06","11:00:00",5429.15,"118 Sep 11 5340 P STO 20.65 | 118 Sep 11 5510 C STO 17.65 | 118 Sep 13 5340 P BTO 29.80 | 118 Sep 13 5510 C BTO 25.60",-1715,5464.5,"2024-09-09","11:50:00",-1755,"VIX9D Move Down",3511.68,1.735276967930029,118,3628751.56,202370,"",840.16,368.16,0.691,0.525,22.64,20.03,3.92,-78.18,12.54,-7.29
"2024-08-09","11:00:00",5329.44,"121 Aug 14 5235 P STO 21.90 | 121 Aug 14 5410 C STO 16.75 | 121 Aug 16 5235 P BTO 30.80 | 121 Aug 16 5410 C BTO 24.55",-1675,5346.23,"2024-08-09","13:16:00",-1650,"VIX9D Move Down",-4264.04,-2.1038805970149252,121,3625239.88,202675,"",861.52,377.52,0.698,0.656,22.46,21.05,-4.65,14.78,0.6,-4.48
"2024-08-02","11:00:00",5307.93,"99 Aug 7 5195 P STO 27.30 | 99 Aug 7 5410 C STO 21.90 | 99 Aug 9 5200 P BTO 38.55 | 99 Aug 9 5410 C BTO 31.20",-2060,5343.82,"2024-08-02","11:58:00",-1755,"VIX9D Move Down",-31208.76,-15.302912621359225,99,3629503.92,203940,"",704.88,308.88,0.705,0.702,28.58,25.8,-70.05,-68.7,9.22,-14.56
"2024-07-26","11:00:00",5450.38,"102 Jul 31 5380 P STO 16.60 | 102 Jul 31 5520 C STO 14.75 | 102 Aug 2 5380 P BTO 25.65 | 102 Aug 2 5520 C BTO 25.30",-1965,5539.58,"2024-07-31","14:42:00",-2460,"Below Delta",49445.52,24.66972010178117,102,3660712.68,200430,"",726.24,318.24,0.615,0.518,17.04,15.91,34.45,16.71,35.62,-3.05
"2024-07-19","11:00:00",5529.24,"166 Jul 24 5475 P STO 13.20 | 166 Jul 24 5585 C STO 11.70 | 166 Jul 26 5475 P BTO 18.90 | 166 Jul 26 5585 C BTO 18.15",-1220,5433.15,"2024-07-24","15:30:00",-1150,"Exited at Specified Time",-13319.84,-6.577049180327868,166,3611267.16,202520,"",1181.92,517.92,0.672,0.782,16.23,17.95,-1.22,-14.13,45.08,-7.38
"2024-07-12","11:00:00",5630.86,"186 Jul 17 5595 P STO 8.80 | 186 Jul 17 5670 C STO 7.80 | 186 Jul 19 5595 P BTO 13.05 | 186 Jul 19 5670 C BTO 14.05",-1055,5590.41,"2024-07-17","12:50:00",-1690,"Profit Target",116205.36,59.21895734597157,186,3624587,196230,"",1324.32,580.32,0.613,0.401,12.21,14.8,6.22,40.1,61.14,-4.27
"2024-06-28","11:00:00",5507.08,"193 Jul 3 5475 P STO 9.15 | 193 Jul 3 5545 C STO 8.10 | 193 Jul 5 5475 P BTO 13.75 | 193 Jul 5 5545 C BTO 13.65",-1020,5537.02,"2024-07-03","13:00:00",-965,"Expired",-11989.16,-6.090196078431372,193,3508381.64,196860,"",1374.16,0,0.63,0.01,12.17,12.08,5.61,18.6,11.27,-47.06
"2024-06-14","11:00:00",5417.68,"321 Jun 20 5375 P STO 9.80 | 321 Jun 20 5460 C STO 7.45 | 321 Jun 21 5375 P BTO 12.20 | 321 Jun 21 5460 C BTO 11.10",-610,5483.2,"2024-06-17","14:03:00",-665,"Below Delta",14367.96,7.337704918032786,321,3520370.8,195810,"",2285.52,1001.52,0.74,0.843,12.92,12.5,-9.66,-6.4,32.79,-4.1
"2024-06-07","11:00:00",5360.18,"227 Jun 12 5305 P STO 14.25 | 227 Jun 12 5415 C STO 12.25 | 227 Jun 14 5305 P BTO 18.10 | 227 Jun 14 5415 C BTO 16.85",-850,5424.95,"2024-06-12","09:32:00",-1065,"VIX9D Move Down",46480.52,24.089411764705883,227,3506002.84,192950,"",1616.24,708.24,0.758,0.68,12.47,12.41,-9.15,16.37,42.35,-9.41
"2024-05-10","11:00:00",5217.67,"231 May 15 5170 P STO 12.35 | 231 May 15 5265 C STO 10.55 | 231 May 17 5170 P BTO 15.90 | 231 May 17 5265 C BTO 15.10",-815,5278.64,"2024-05-15","09:42:00",-1215,"Below Delta",90034.56,47.823312883435584,231,3459522.32,188265,"",1644.72,720.72,0.739,0.614,12.83,12.99,11.41,-7.82,54.6,-8.59
"2024-05-03","11:00:00",5106.48,"175 May 8 5060 P STO 11.50 | 175 May 8 5155 C STO 9.30 | 175 May 10 5060 P BTO 16.70 | 175 May 10 5155 C BTO 14.90",-1085,5176.12,"2024-05-06","15:55:00",-965,"Below Delta",-22792,-12.003686635944701,175,3369487.76,189875,"",1246,546,0.658,0.761,14.03,13.45,58.58,-16.3,17.05,-10.6
"2024-04-26","11:00:00",5103.58,"120 May 1 5045 P STO 13.70 | 120 May 1 5160 C STO 11.40 | 120 May 3 5045 P BTO 20.75 | 120 May 3 5160 C BTO 19.95",-1565,5079.27,"2024-05-01","15:30:00",-1775,"Exited at Specified Time",23971.2,12.764217252396168,120,3392279.76,187800,"",854.4,374.4,0.617,0.038,15.34,14.65,36.23,18.93,25.88,-7.67
"2024-04-19","11:00:00",5000.66,"124 Apr 24 4935 P STO 15.15 | 124 Apr 24 5065 C STO 13.05 | 124 Apr 26 4935 P BTO 22.20 | 124 Apr 26 5065 C BTO 20.95",-1500,5047.28,"2024-04-23","09:46:00",-1735,"VIX9D Move Down",27870.24,14.984,124,3368308.56,186000,"",882.88,386.88,0.654,0.41,18.5,16.33,-5.68,-4.78,16.33,-8
"2024-04-12","11:00:00",5139.82,"140 Apr 17 5060 P STO 18.90 | 140 Apr 17 5205 C STO 15.00 | 140 Apr 19 5060 P BTO 24.80 | 140 Apr 19 5205 C BTO 22.40",-1335,5151.74,"2024-04-12","11:41:00",-1245,"VIX9D Move Down",-14033.6,-7.508614232209738,140,3340438.32,186900,"",996.8,436.8,0.718,0.697,18.64,17.52,-27.55,-31.69,1.5,-6.37
"2024-04-05","11:00:00",5198.5,"166 Apr 10 5135 P STO 14.25 | 166 Apr 10 5255 C STO 12.45 | 166 Apr 12 5135 P BTO 19.25 | 166 Apr 12 5255 C BTO 18.30",-1090,5139.21,"2024-04-10","13:10:00",-1745,"Profit Target",107030.16,59.15229357798165,166,3354471.92,180940,"",1181.92,517.92,0.711,0.378,15.97,16.15,11.74,39.55,63.76,-1.83
"2024-03-15","11:00:00",5131.42,"183 Mar 20 5075 P STO 13.45 | 183 Mar 20 5190 C STO 11.80 | 183 Mar 22 5075 P BTO 17.85 | 183 Mar 22 5190 C BTO 17.05",-970,5195.99,"2024-03-20","14:40:00",-1400,"VIX9D Move Down",76816.08,43.274226804123714,183,3247441.76,177510,"",1302.96,570.96,0.723,0.555,14.56,13.51,-27.17,8.11,58.76,-4.12
"2024-03-08","11:00:00",5182.04,"168 Mar 13 5135 P STO 12.45 | 168 Mar 13 5235 C STO 10.80 | 168 Mar 15 5135 P BTO 17.50 | 168 Mar 15 5235 C BTO 16.20",-1050,5157.22,"2024-03-13","15:30:00",-1085,"Exited at Specified Time",4159.68,2.3580952380952382,168,3170625.68,176400,"",1196.16,524.16,0.69,0.035,14.12,13.86,7.1,17.58,18.57,-32.86
"2024-03-01","11:00:00",5114.71,"141 Mar 6 5075 P STO 9.60 | 141 Mar 6 5155 C STO 8.90 | 141 Mar 8 5075 P BTO 15.05 | 141 Mar 8 5155 C BTO 15.55",-1215,5099.91,"2024-03-06","14:15:00",-1945,"Profit Target",101486.16,59.239506172839505,141,3166466,171315,"",1003.92,439.92,0.605,0.095,13.26,14.74,2.24,16.2,60.91,-2.88
"2024-02-23","11:00:00",5096.98,"148 Feb 28 5055 P STO 9.10 | 148 Feb 28 5140 C STO 8.85 | 148 Mar 1 5055 P BTO 14.30 | 148 Mar 1 5140 C BTO 15.00",-1140,5070.49,"2024-02-28","15:30:00",-1385,"Exited at Specified Time",34744.48,20.59298245614035,148,3064979.84,168720,"",1053.76,461.76,0.613,0.014,14.02,13.68,13.89,-3.94,35.53,-8.33
"2024-02-09","11:00:00",5013.75,"189 Feb 14 4970 P STO 9.10 | 189 Feb 14 5055 C STO 8.70 | 189 Feb 16 4970 P BTO 12.80 | 189 Feb 16 5055 C BTO 13.60",-865,4973.95,"2024-02-14","12:46:00",-1385,"Profit Target",96344.64,58.93179190751445,189,3030235.36,163485,"",1345.68,589.68,0.674,0.31,12.83,14.76,6.26,9.58,60.69,-32.95
"2024-02-02","11:00:00",4937.18,"165 Feb 7 4895 P STO 9.80 | 165 Feb 7 4980 C STO 8.90 | 165 Feb 9 4895 P BTO 14.25 | 165 Feb 9 4980 C BTO 14.25",-985,4992.65,"2024-02-07","10:29:00",-1170,"Below Delta",28835.4,17.742131979695433,165,2933890.72,162525,"",1174.8,514.8,0.656,0.593,13.78,13.01,9.87,21.12,30.96,-1.52
